usuario,texto,entidade_mencionada
8b532002-32a9-47b8-a068-f68ebed037cd,professores da noite poderiam liberar pra secom²,Secom²
8b532002-32a9-47b8-a068-f68ebed037cd,professores da noite poderiam liberar pra secom²,Noite
8b532002-32a9-47b8-a068-f68ebed037cd,professores da noite poderiam liberar pra secom²,Professores
7568d4e3-7c42-4c07-9246-161f8f144017,compiladores é o maior terror deste curso kkkkk,Terror
7568d4e3-7c42-4c07-9246-161f8f144017,compiladores é o maior terror deste curso kkkkk,Compiladores
7568d4e3-7c42-4c07-9246-161f8f144017,compiladores é o maior terror deste curso kkkkk,Curso
7568d4e3-7c42-4c07-9246-161f8f144017,"ótimos coffee breaks, o café está sempre muito bom",Coffee
7568d4e3-7c42-4c07-9246-161f8f144017,"ótimos coffee breaks, o café está sempre muito bom",Secom
8b532002-32a9-47b8-a068-f68ebed037cd,"verdade né, será que a internet vai funcionar durante o encerramento",Internet
8b532002-32a9-47b8-a068-f68ebed037cd,"verdade né, será que a internet vai funcionar durante o encerramento",Secom
8b532002-32a9-47b8-a068-f68ebed037cd,"verdade né, será que a internet vai funcionar durante o encerramento",Encerramento
d0881343-b903-4573-aee3-c821f2e201de,podia ter prêmio pro quarto,Premios
d0881343-b903-4573-aee3-c821f2e201de,podia ter prêmio pro quarto,Pro
d0881343-b903-4573-aee3-c821f2e201de,quinto lugar,Secom
30a1d1e4-da0d-4f67-9908-6bc16a47ebc4,ouvi falar bem do minicurso de ia,Minicurso
30a1d1e4-da0d-4f67-9908-6bc16a47ebc4,ouvi falar bem do minicurso de docker,Minicurso
30a1d1e4-da0d-4f67-9908-6bc16a47ebc4,ouvi falar bem do minicurso de docker,Docker
30a1d1e4-da0d-4f67-9908-6bc16a47ebc4,ouvi falar bem do minicurso da nvidia,Minicurso
30a1d1e4-da0d-4f67-9908-6bc16a47ebc4,ouvi falar bem do minicurso da nvidia,Nvidia
f89542a1-a135-47ef-879d-0bfa3b345d80,coffee breaks excelentes,Coffee
f89542a1-a135-47ef-879d-0bfa3b345d80,minicurso excepcional,Minicurso
f89542a1-a135-47ef-879d-0bfa3b345d80,enriquecedor,Valorant
32724cee-7c33-4b98-a90c-4d0203f9d84a,tô ficando sem ideia para comentário,Possibilidades
32724cee-7c33-4b98-a90c-4d0203f9d84a,fim uma cripto moedas chamada aura,Moedas
32724cee-7c33-4b98-a90c-4d0203f9d84a,fim uma cripto moedas chamada aura,Encerramento
32724cee-7c33-4b98-a90c-4d0203f9d84a,fim uma cripto moedas chamada aura,Aura
32724cee-7c33-4b98-a90c-4d0203f9d84a,agora tenho muita aura,Aura
4a38eef3-4375-45b4-b386-649cb518c20b,nossa o cursor de docker é mito legal,Cursor
4a38eef3-4375-45b4-b386-649cb518c20b,nossa o cursor de docker é mito legal,Pessoal
4a38eef3-4375-45b4-b386-649cb518c20b,nossa o cursor de docker é mito legal,Docker
700f7b0c-46a5-4f88-b605-7015d0660e2b,ótimos minicursos,Secom
700f7b0c-46a5-4f88-b605-7015d0660e2b,bom conteúdo,Secom
a5551753-5cda-4641-bc94-7d92707ef19c,o minicurso de gpu precisa voltar ano que vem,Minicurso
a5551753-5cda-4641-bc94-7d92707ef19c,o minicurso de gpu precisa voltar ano que vem,Gpu
226440c8-ce0c-42b8-a37b-8435e915955d,adororando o mini curso,Minicurso
226440c8-ce0c-42b8-a37b-8435e915955d,adororando o mini curso,Curso
226440c8-ce0c-42b8-a37b-8435e915955d,ansiosa para o encerramento,Encerramento
b843c3db-fc8f-45a6-8322-19b87391fa20,"muito bom o mini curso, pena que é pouco tempo",Minicurso
b843c3db-fc8f-45a6-8322-19b87391fa20,"muito bom o mini curso, pena que é pouco tempo",Tarde
b843c3db-fc8f-45a6-8322-19b87391fa20,"muito bom o mini curso, pena que é pouco tempo",Secom
b843c3db-fc8f-45a6-8322-19b87391fa20,"muito bom o mini curso, pena que é pouco tempo",Curso
96a82185-2b89-4f00-9bf9-ab5b2fa5c8ce,a palestra de docker é muito boa,Palestras
96a82185-2b89-4f00-9bf9-ab5b2fa5c8ce,a palestra de docker é muito boa,Docker
98d481f0-cfc5-4976-9bfb-61e179be6958,curso de engenharia de dados está muito bom,Dados
98d481f0-cfc5-4976-9bfb-61e179be6958,curso de engenharia de dados está muito bom,Projeto
98d481f0-cfc5-4976-9bfb-61e179be6958,curso de engenharia de dados está muito bom,Curso
d0881343-b903-4573-aee3-c821f2e201de,gostaria que tivesse mais tempo de mini curso,Minicurso
d0881343-b903-4573-aee3-c821f2e201de,gostaria que tivesse mais tempo de mini curso,Tarde
d0881343-b903-4573-aee3-c821f2e201de,gostaria que tivesse mais tempo de mini curso,Curso
f89542a1-a135-47ef-879d-0bfa3b345d80,alimentação nota 10,Secom
f89542a1-a135-47ef-879d-0bfa3b345d80,alimentação nota 10,Nota
96a82185-2b89-4f00-9bf9-ab5b2fa5c8ce,o palestrante do curso de docker é muito bom chamem ele de novo,Novo
96a82185-2b89-4f00-9bf9-ab5b2fa5c8ce,o palestrante do curso de docker é muito bom chamem ele de novo,Palestras
96a82185-2b89-4f00-9bf9-ab5b2fa5c8ce,o palestrante do curso de docker é muito bom chamem ele de novo,Curso
96a82185-2b89-4f00-9bf9-ab5b2fa5c8ce,o palestrante do curso de docker é muito bom chamem ele de novo,Docker
b843c3db-fc8f-45a6-8322-19b87391fa20,ajudando muito a fazer uma secom ainda melhor,Secom
226440c8-ce0c-42b8-a37b-8435e915955d,quero saber o resultado da gamejan,Gamejam
226440c8-ce0c-42b8-a37b-8435e915955d,quero saber o resultado da gamejan,Resultado
96a82185-2b89-4f00-9bf9-ab5b2fa5c8ce,estou na espera pelos sorteios no final da secom,Pressao
96a82185-2b89-4f00-9bf9-ab5b2fa5c8ce,estou na espera pelos sorteios no final da secom,Encerramento
96a82185-2b89-4f00-9bf9-ab5b2fa5c8ce,estou na espera pelos sorteios no final da secom,Secom
96a82185-2b89-4f00-9bf9-ab5b2fa5c8ce,qual serão os prêmios sorteados na secom hj,Premios
47cacf3f-e0f2-421b-a645-5e0efd6cc615,o joão do minicurso de docker é muito foda,Minicurso
47cacf3f-e0f2-421b-a645-5e0efd6cc615,o joão do minicurso de docker é muito foda,Secom
47cacf3f-e0f2-421b-a645-5e0efd6cc615,o joão do minicurso de docker é muito foda,Foda
47cacf3f-e0f2-421b-a645-5e0efd6cc615,o joão do minicurso de docker é muito foda,Docker
99899b5a-eb3d-4d67-a64f-a143f824a709,o minicurso de linux deveria ser parte do currículo do curso,Linux
99899b5a-eb3d-4d67-a64f-a143f824a709,o minicurso de linux deveria ser parte do currículo do curso,Minicurso
99899b5a-eb3d-4d67-a64f-a143f824a709,o minicurso de linux deveria ser parte do currículo do curso,Secom
99899b5a-eb3d-4d67-a64f-a143f824a709,o minicurso de linux deveria ser parte do currículo do curso,Curso
99899b5a-eb3d-4d67-a64f-a143f824a709,"essencial, extremamente útil já desde o segundo período",Periodo
43aca24c-d788-497e-8521-06df728eeaf8,poderia ter mais 30 minutinhos o almoço,Almoco
43aca24c-d788-497e-8521-06df728eeaf8,poderia ter mais 30 minutinhos o almoço,Minicurso
19f49226-5a60-463b-85d3-ac562e4eddc4,"dudu antunes é o goat dos minicursos, uma lenda",Minicurso
19f49226-5a60-463b-85d3-ac562e4eddc4,"dudu antunes é o goat dos minicursos, uma lenda",Goat
19f49226-5a60-463b-85d3-ac562e4eddc4,"dudu antunes é o goat dos minicursos, uma lenda",Secom
19f49226-5a60-463b-85d3-ac562e4eddc4,"dudu antunes é o goat dos minicursos, uma lenda",Antunes
9ac1b61d-2b3d-4c00-9a56-6a31d2be082b,muitíssimo bom o minicurso do smart contract,Smart
9ac1b61d-2b3d-4c00-9a56-6a31d2be082b,muitíssimo bom o minicurso do smart contract,Minicurso
9ac1b61d-2b3d-4c00-9a56-6a31d2be082b,muitíssimo bom o minicurso do smart contract,Contratos
19f49226-5a60-463b-85d3-ac562e4eddc4,minicurso de dados muito maneiro,Minicurso
19f49226-5a60-463b-85d3-ac562e4eddc4,minicurso de dados muito maneiro,Dados
9ac1b61d-2b3d-4c00-9a56-6a31d2be082b,alguem quer um nft,Nft
19f49226-5a60-463b-85d3-ac562e4eddc4,animado pra premiação,Secom
9ac1b61d-2b3d-4c00-9a56-6a31d2be082b,aceito doação de etherium ou bitcoin,Etherium
9ac1b61d-2b3d-4c00-9a56-6a31d2be082b,aceito doação de etherium ou bitcoin,Confusao
913cf695-2ce7-40c2-a996-ce8bff7ee32c,já estou ansiosa pra secom de 2026,Secom
19f49226-5a60-463b-85d3-ac562e4eddc4,anisoso pro resultado da gamejam,Gamejam
19f49226-5a60-463b-85d3-ac562e4eddc4,anisoso pro resultado da gamejam,Resultado
daac9055-17a0-4775-bb21-9c0add9d45ec,muito bom os minicursos,Minicurso
913cf695-2ce7-40c2-a996-ce8bff7ee32c,o minicurso de data science está incrível,Minicurso
913cf695-2ce7-40c2-a996-ce8bff7ee32c,o minicurso de data science está incrível,Dados
daac9055-17a0-4775-bb21-9c0add9d45ec,secom melhor semana,Semana
ef513315-04b4-49b0-ae60-0cfd18608054,ótimo minicurso,Minicurso
daac9055-17a0-4775-bb21-9c0add9d45ec,ansiosa pelos resultados das competições,Competicoes
daac9055-17a0-4775-bb21-9c0add9d45ec,ansiosa pelos resultados das competições,Resultado
d51c3bbb-185b-4a34-848a-607621bd7cc2,melhor minicurso data science com gpu,Minicurso
d51c3bbb-185b-4a34-848a-607621bd7cc2,melhor minicurso data science com gpu,Gpu
c9e2374f-bf33-4003-b871-6ecb5ae22aee,quero só ver o último coffee break 🤭,Coffee
c9e2374f-bf33-4003-b871-6ecb5ae22aee,quero só ver o último coffee break 🤭,Break
f89542a1-a135-47ef-879d-0bfa3b345d80,ministrações dos minicursos são incrivelmente capacitados,Minicurso
f89542a1-a135-47ef-879d-0bfa3b345d80,ministrações dos minicursos são incrivelmente capacitados,Secom
34c8353a-bcb4-4553-8c2d-fac1c5311ccd,minicurso de muito aprendizado,Minicurso
34c8353a-bcb4-4553-8c2d-fac1c5311ccd,muito boa organização,Secom
43aca24c-d788-497e-8521-06df728eeaf8,arquitetura insana de contratos inteligentes,Arquitetura
43aca24c-d788-497e-8521-06df728eeaf8,arquitetura insana de contratos inteligentes,Contratos
43aca24c-d788-497e-8521-06df728eeaf8,ansioso pro resultado da maratona,Resultado
43aca24c-d788-497e-8521-06df728eeaf8,ansioso pro resultado da maratona,Maratona
db9bfd41-6887-42b5-af12-0353800ae182,gostei das palestras,Palestras
db9bfd41-6887-42b5-af12-0353800ae182,podia até ter mais palestras,Palestras
226440c8-ce0c-42b8-a37b-8435e915955d,ja quero o coffee-break kkkkkkkkkk,Coffee
db9bfd41-6887-42b5-af12-0353800ae182,gostei da secom,Secom
34c8353a-bcb4-4553-8c2d-fac1c5311ccd,"patrocínio da breadlife, uma das melhores parcerias",Breadlife
34c8353a-bcb4-4553-8c2d-fac1c5311ccd,"patrocínio da breadlife, uma das melhores parcerias",Valorant
34c8353a-bcb4-4553-8c2d-fac1c5311ccd,"patrocínio da breadlife, uma das melhores parcerias",Parcerias
070db213-148d-45f2-8d8a-a0533d8ed2b1,bem interessante os mini cursos,Minicurso
070db213-148d-45f2-8d8a-a0533d8ed2b1,poderiam disponibilizar os materiais utilizados,Pro
070db213-148d-45f2-8d8a-a0533d8ed2b1,poderiam disponibilizar os materiais utilizados,Materiais
3e72f254-acab-4aec-ad73-bf9dff9c21ad,muito bom os minicursos,Minicurso
3e72f254-acab-4aec-ad73-bf9dff9c21ad,ansiosa pelos resultados,Resultado
2841ae4b-ef6a-4661-94a3-9777a70ec034,mini curso da nvidia muito bem apresentado,Nvidia
2841ae4b-ef6a-4661-94a3-9777a70ec034,mini curso da nvidia muito bem apresentado,Curso
2841ae4b-ef6a-4661-94a3-9777a70ec034,o professor do curso da gpu é muito bem preparado sobre o assunto,Secom
2841ae4b-ef6a-4661-94a3-9777a70ec034,o professor do curso da gpu é muito bem preparado sobre o assunto,Professores
2841ae4b-ef6a-4661-94a3-9777a70ec034,o professor do curso da gpu é muito bem preparado sobre o assunto,Curso
2841ae4b-ef6a-4661-94a3-9777a70ec034,o professor do curso da gpu é muito bem preparado sobre o assunto,Gpu
91c06250-9999-4019-95bb-12b3cfebb7ca,incrível o minicurso de docker,Minicurso
91c06250-9999-4019-95bb-12b3cfebb7ca,incrível o minicurso de docker,Docker
91c06250-9999-4019-95bb-12b3cfebb7ca,"feliz em saber que ainda terá mais dias de secom, além dessa semana",Semana
91c06250-9999-4019-95bb-12b3cfebb7ca,"feliz em saber que ainda terá mais dias de secom, além dessa semana",Secom
8b532002-32a9-47b8-a068-f68ebed037cd,tá osso,Opcao
f89542a1-a135-47ef-879d-0bfa3b345d80,os temas dos minicursos são muito inovadores,Minicurso
f89542a1-a135-47ef-879d-0bfa3b345d80,os temas dos minicursos são muito inovadores,Secom
f89542a1-a135-47ef-879d-0bfa3b345d80,os temas dos minicursos são muito inovadores,Inovadores
f89542a1-a135-47ef-879d-0bfa3b345d80,interessantes,Interessantes
91c06250-9999-4019-95bb-12b3cfebb7ca,"ansioso para ver os resultados da game jam, fiquei sabendo que o pessoal nem dormiu kkkkk",Gamejam
91c06250-9999-4019-95bb-12b3cfebb7ca,"ansioso para ver os resultados da game jam, fiquei sabendo que o pessoal nem dormiu kkkkk",Resultado
91c06250-9999-4019-95bb-12b3cfebb7ca,"ansioso para ver os resultados da game jam, fiquei sabendo que o pessoal nem dormiu kkkkk",Secom
91c06250-9999-4019-95bb-12b3cfebb7ca,"ansioso para ver os resultados da game jam, fiquei sabendo que o pessoal nem dormiu kkkkk",Pessoal
98d481f0-cfc5-4976-9bfb-61e179be6958,coffee break tá muito bom,Break
f436cb6f-b331-4a0c-ba41-567a1f74ef05,"vim procurando docker,",Docker
667d742e-3fdf-457b-b63c-7a8befc9bee4,o minicurso de docker foi ótimo,Minicurso
667d742e-3fdf-457b-b63c-7a8befc9bee4,o minicurso de docker foi ótimo,Docker
9764ca16-8169-496a-86f2-8b5413a49083,minicurso excelente,Minicurso
47cacf3f-e0f2-421b-a645-5e0efd6cc615,tinha safados usando extensão pra ganhar no kahoot hoje do minicurso,Minicurso
47cacf3f-e0f2-421b-a645-5e0efd6cc615,tinha safados usando extensão pra ganhar no kahoot hoje do minicurso,Secom
47cacf3f-e0f2-421b-a645-5e0efd6cc615,vagabundos kkkkkkk,Secom
4a38eef3-4375-45b4-b386-649cb518c20b,muito bom os minicursos,Minicurso
4a38eef3-4375-45b4-b386-649cb518c20b,queria ter feito o curso de gpu,Curso
4a38eef3-4375-45b4-b386-649cb518c20b,queria ter feito o curso de gpu,Gpu
66333d64-e1a9-407d-b5ec-e97640fc0bfc,"muito bom esse minicurso, palestrante sabe muito sobre o tema",Minicurso
66333d64-e1a9-407d-b5ec-e97640fc0bfc,"muito bom esse minicurso, palestrante sabe muito sobre o tema",Secom
f89542a1-a135-47ef-879d-0bfa3b345d80,ufv é uma mãe,Mae
9cd6db67-067e-45e7-8db9-db3f3a10afc6,minicurso de docker muito top,Minicurso
9cd6db67-067e-45e7-8db9-db3f3a10afc6,minicurso de docker muito top,Docker
e7beddd6-a427-4574-9b82-87ccdf34a101,o minicurso de docker foi muito bom,Minicurso
e7beddd6-a427-4574-9b82-87ccdf34a101,o minicurso de docker foi muito bom,Docker
9aa2b218-1ce5-4019-8e59-cefd44bc9866,que minicurso,Minicurso
f89542a1-a135-47ef-879d-0bfa3b345d80,ansioso pelos sorteios,Secom
f89542a1-a135-47ef-879d-0bfa3b345d80,"comi bastante, nota 10",Nota
f89542a1-a135-47ef-879d-0bfa3b345d80,almoço bacana a com pão de queijo,Queijo
f89542a1-a135-47ef-879d-0bfa3b345d80,almoço bacana a com pão de queijo,Almoco
f89542a1-a135-47ef-879d-0bfa3b345d80,almoço bacana a com pão de queijo,Paias
9cd6db67-067e-45e7-8db9-db3f3a10afc6,quero ganhar um brinde hehehe,Secom
a5551753-5cda-4641-bc94-7d92707ef19c,os minicursos estavam muito bons,Minicurso
9cd6db67-067e-45e7-8db9-db3f3a10afc6,tinha que dá pra fazer mais de 1 minicurso de tão bom,Minicurso
86cb75a4-c315-4d9a-9289-8ea110fc8799,interessante o mini curso,Minicurso
86cb75a4-c315-4d9a-9289-8ea110fc8799,interessante o mini curso,Curso
a5551753-5cda-4641-bc94-7d92707ef19c,ótima secom,Tarde
86cb75a4-c315-4d9a-9289-8ea110fc8799,ansioso para o sorteio,Secom
9cd6db67-067e-45e7-8db9-db3f3a10afc6,"achei legal de participar dela comissão, tava top a secom",Secom
1a2cfcd0-081c-413f-b184-3104f229f33d,oii,Secom
7064b0be-2b69-4b72-b749-c7057e244714,gostei muito do minicurso,Minicurso
2841ae4b-ef6a-4661-94a3-9777a70ec034,os brindes estão absurdos,Secom
667d742e-3fdf-457b-b63c-7a8befc9bee4,animado pra ver quem vai ganhar a maratona,Maratona
7568d4e3-7c42-4c07-9246-161f8f144017,ótimo mini curso,Minicurso
7568d4e3-7c42-4c07-9246-161f8f144017,ótimo mini curso,Curso
e7beddd6-a427-4574-9b82-87ccdf34a101,excelente trabalho,Trabalho
7568d4e3-7c42-4c07-9246-161f8f144017,ansioso para os brindes,Secom
3d6d0870-4d2b-4b19-942d-fa56cf8cbad9,o minicurso de blockchain foi maravilhoso,Blockchain
3d6d0870-4d2b-4b19-942d-fa56cf8cbad9,o minicurso de blockchain foi maravilhoso,Minicurso
3d6d0870-4d2b-4b19-942d-fa56cf8cbad9,temas muito interessantes dos minicursos,Minicurso
3d6d0870-4d2b-4b19-942d-fa56cf8cbad9,temas muito interessantes dos minicursos,Secom
3d6d0870-4d2b-4b19-942d-fa56cf8cbad9,organização muito boa,Secom
47cacf3f-e0f2-421b-a645-5e0efd6cc615,glaucia me tirou da dieta,Glaucia
47cacf3f-e0f2-421b-a645-5e0efd6cc615,glaucia me tirou da dieta,Fome
ad08e116-810d-4533-a7c6-9782fcb55f6d,ótimo curso,Curso
ad08e116-810d-4533-a7c6-9782fcb55f6d,excelentes lanches,Lanches
ad08e116-810d-4533-a7c6-9782fcb55f6d,coffee break,Break
1a2cfcd0-081c-413f-b184-3104f229f33d,joia,Secom
1a2cfcd0-081c-413f-b184-3104f229f33d,simistro,Secom
7064b0be-2b69-4b72-b749-c7057e244714,os comentários nao estão atualizando nas missões,Secom
7064b0be-2b69-4b72-b749-c7057e244714,ansioso pro sorteio,Pro
7064b0be-2b69-4b72-b749-c7057e244714,ansioso pro sorteio,Secom
50ab66a7-9677-44ec-b7d4-be69f3d11d87,mt boa a secom,Secom
50ab66a7-9677-44ec-b7d4-be69f3d11d87,mt bom o coffee break,Coffee
50ab66a7-9677-44ec-b7d4-be69f3d11d87,mt bom o coffee break,Break
61070f87-e362-47bc-b690-aa075a9fd9b7,mine curso agregou muito,Curso
db9bfd41-6887-42b5-af12-0353800ae182,boa palestra,Palestras
09a5e729-ec44-4c1b-b9b3-d01701ef2e51,palestras bem trabalhadas,Palestras
09a5e729-ec44-4c1b-b9b3-d01701ef2e51,boa maratona,Maratona
09a5e729-ec44-4c1b-b9b3-d01701ef2e51,boa gamejam,Gamejam
99899b5a-eb3d-4d67-a64f-a143f824a709,coffee break da tarde foi o melhor de todas as secoms,Break
99899b5a-eb3d-4d67-a64f-a143f824a709,coffee break da tarde foi o melhor de todas as secoms,Tarde
99899b5a-eb3d-4d67-a64f-a143f824a709,coffee break da tarde foi o melhor de todas as secoms,Secom
99899b5a-eb3d-4d67-a64f-a143f824a709,parabéns aos envolvidos 👏👏👏,Secom
40e23675-8f02-4354-a49c-3a3e0f6c2687,obrigado por este momento,Tarde
667d742e-3fdf-457b-b63c-7a8befc9bee4,animado pra ver os jogos da gamejam,Gamejam
09a5e729-ec44-4c1b-b9b3-d01701ef2e51,maratona perfeita,Maratona
09a5e729-ec44-4c1b-b9b3-d01701ef2e51,ótimos minicursos,Secom
40e23675-8f02-4354-a49c-3a3e0f6c2687,precisamos de mais eventos assim,Eventos
40e23675-8f02-4354-a49c-3a3e0f6c2687,melhor evento de computação que já participei na vida,Carreira
40e23675-8f02-4354-a49c-3a3e0f6c2687,melhor evento de computação que já participei na vida,Computacao
40e23675-8f02-4354-a49c-3a3e0f6c2687,muito agradecido a organização,Secom
40e23675-8f02-4354-a49c-3a3e0f6c2687,os minicursos foram muito bons,Minicurso
40e23675-8f02-4354-a49c-3a3e0f6c2687,gostei muito da camiseta,Camisa
00928f04-9790-4159-aa82-47f636c3ba86,minicurso divertid,Minicurso
00928f04-9790-4159-aa82-47f636c3ba86,tttt,Tttt
99899b5a-eb3d-4d67-a64f-a143f824a709,vivi o suficiente para ver o guto gerado por ia se transformando em cavalo,Secom
99899b5a-eb3d-4d67-a64f-a143f824a709,vivi o suficiente para ver o guto gerado por ia se transformando em cavalo,Cavalo
99899b5a-eb3d-4d67-a64f-a143f824a709,vivi o suficiente para ver o guto gerado por ia se transformando em cavalo,Suficiente
070db213-148d-45f2-8d8a-a0533d8ed2b1,sacanagem esse podium aí em,Podium
070db213-148d-45f2-8d8a-a0533d8ed2b1,tatu bolinha merecia no mínimo podium,Podium
070db213-148d-45f2-8d8a-a0533d8ed2b1,tatu bolinha merecia no mínimo podium,Minicurso
070db213-148d-45f2-8d8a-a0533d8ed2b1,tatu bolinha merecia no mínimo podium,Secom
